verified,followers,gender,age,society,sports,politics,religion,entertainment,other,result
False,152,male,35+,40.7,5.8,33.4,12.8,6.3,1.0,0
False,152,male,35+,40.7,5.8,33.4,12.8,6.3,1.0,0
False,11478,female,35+,66.8,4.6,5.7,15.1,7.3,0.3,0
False,11478,female,35+,66.8,4.6,5.7,15.1,7.3,0.3,0
False,11478,female,35+,66.8,4.6,5.7,15.1,7.3,0.3,0
False,11478,female,35+,66.8,4.6,5.7,15.1,7.3,0.3,0
False,4905,male,35+,15.0,0.0,0.0,80.0,5.0,0.0,0
False,4905,male,35+,15.0,0.0,0.0,80.0,5.0,0.0,0
False,4905,male,35+,15.0,0.0,0.0,80.0,5.0,0.0,0
False,4905,male,35+,15.0,0.0,0.0,80.0,5.0,0.0,0
False,25,male,35+,52.1,3.1,22.1,15.4,6.1,1.1,0
False,25,male,35+,52.1,3.1,22.1,15.4,6.1,1.1,0
False,25,male,35+,52.1,3.1,22.1,15.4,6.1,1.1,0
False,25,male,35+,52.1,3.1,22.1,15.4,6.1,1.1,0
False,1911,male,35+,35.0,2.8,43.1,10.9,6.1,2.2,0
False,1911,male,35+,35.0,2.8,43.1,10.9,6.1,2.2,0
False,1911,male,35+,35.0,2.8,43.1,10.9,6.1,2.2,0
False,1911,male,35+,35.0,2.8,43.1,10.9,6.1,2.2,0
False,582,male,35+,63.1,3.0,8.6,15.0,8.6,1.7,0
False,582,male,35+,63.1,3.0,8.6,15.0,8.6,1.7,0
False,582,male,35+,63.1,3.0,8.6,15.0,8.6,1.7,0
False,582,male,35+,63.1,3.0,8.6,15.0,8.6,1.7,0
False,982,male,35+,57.4,4.4,13.8,16.6,6.4,1.3,1
False,982,male,35+,57.4,4.4,13.8,16.6,6.4,1.3,0
False,982,male,35+,57.4,4.4,13.8,16.6,6.4,1.3,0
False,982,male,35+,57.4,4.4,13.8,16.6,6.4,1.3,0
False,1216,male,35+,50.4,8.6,13.9,14.6,11.5,0.9,1
False,1216,male,35+,50.4,8.6,13.9,14.6,11.5,0.9,0
False,1216,male,35+,50.4,8.6,13.9,14.6,11.5,0.9,0
False,1216,male,35+,50.4,8.6,13.9,14.6,11.5,0.9,0
False,2717,male,35+,46.5,11.7,15.8,18.1,5.8,2.0,1
False,2717,male,35+,46.5,11.7,15.8,18.1,5.8,2.0,0
False,2717,male,35+,46.5,11.7,15.8,18.1,5.8,2.0,0
False,2717,male,35+,46.5,11.7,15.8,18.1,5.8,2.0,0
False,2717,male,35+,46.5,11.7,15.8,18.1,5.8,2.0,0
False,301,male,35+,33.8,5.4,43.6,8.3,7.0,1.8,1
False,301,male,35+,33.8,5.4,43.6,8.3,7.0,1.8,0
False,301,male,35+,33.8,5.4,43.6,8.3,7.0,1.8,0
False,134,male,35+,21.3,3.6,59.0,8.2,2.6,5.2,0
False,134,male,35+,21.3,3.6,59.0,8.2,2.6,5.2,0
False,134,male,35+,21.3,3.6,59.0,8.2,2.6,5.2,0
False,42303,male,35+,38.1,2.2,10.3,27.7,21.4,0.4,0
False,42303,male,35+,38.1,2.2,10.3,27.7,21.4,0.4,0
False,42303,male,35+,38.1,2.2,10.3,27.7,21.4,0.4,0
False,518,female,35+,28.3,13.2,43.9,7.9,3.6,3.1,1
False,518,female,35+,28.3,13.2,43.9,7.9,3.6,3.1,0
False,518,female,35+,28.3,13.2,43.9,7.9,3.6,3.1,0
False,518,female,35+,28.3,13.2,43.9,7.9,3.6,3.1,0
False,518,female,35+,28.3,13.2,43.9,7.9,3.6,3.1,0
False,469,male,35+,58.8,5.6,15.0,15.1,4.3,1.2,0
False,469,male,35+,58.8,5.6,15.0,15.1,4.3,1.2,0
False,469,male,35+,58.8,5.6,15.0,15.1,4.3,1.2,0
False,469,male,35+,58.8,5.6,15.0,15.1,4.3,1.2,0
False,469,male,35+,58.8,5.6,15.0,15.1,4.3,1.2,0
False,889,male,35+,49.0,5.4,15.9,22.3,7.1,0.3,0
False,889,male,35+,49.0,5.4,15.9,22.3,7.1,0.3,0
False,889,male,35+,49.0,5.4,15.9,22.3,7.1,0.3,0
False,889,male,35+,49.0,5.4,15.9,22.3,7.1,0.3,0
False,889,male,35+,49.0,5.4,15.9,22.3,7.1,0.3,0
False,13807,male,35+,57.7,3.8,12.5,17.8,7.5,0.7,0
False,13807,male,35+,57.7,3.8,12.5,17.8,7.5,0.7,0
False,13807,male,35+,57.7,3.8,12.5,17.8,7.5,0.7,0
False,13807,male,35+,57.7,3.8,12.5,17.8,7.5,0.7,0
False,10027,male,35+,52.3,4.3,12.1,22.5,7.7,1.1,0
False,10027,male,35+,52.3,4.3,12.1,22.5,7.7,1.1,0
False,10027,male,35+,52.3,4.3,12.1,22.5,7.7,1.1,0
False,10027,male,35+,52.3,4.3,12.1,22.5,7.7,1.1,0
False,272,male,35+,34.9,3.0,25.9,31.8,3.6,0.9,1
False,2410,male,25-35,63.6,4.5,10.9,13.0,6.3,1.8,1
False,129,male,35+,44.2,6.1,31.1,12.0,4.2,2.5,1
False,1285,male,35+,61.2,9.1,5.3,19.4,4.1,0.9,0
False,8,male,35+,31.6,5.3,52.6,10.5,0.0,0.0,1
False,865,male,35+,66.8,4.0,6.8,12.4,9.6,0.5,1
False,865,male,35+,66.8,4.0,6.8,12.4,9.6,0.5,0
False,865,male,35+,66.8,4.0,6.8,12.4,9.6,0.5,0
False,865,male,35+,66.8,4.0,6.8,12.4,9.6,0.5,0
False,851,male,35+,59.1,3.4,17.5,16.1,3.1,0.9,1
False,851,male,35+,59.1,3.4,17.5,16.1,3.1,0.9,0
False,851,male,35+,59.1,3.4,17.5,16.1,3.1,0.9,0
False,851,male,35+,59.1,3.4,17.5,16.1,3.1,0.9,0
False,2,male,35+,41.8,3.0,33.0,17.8,3.1,1.3,1
False,2,male,35+,41.8,3.0,33.0,17.8,3.1,1.3,0
False,2,male,35+,41.8,3.0,33.0,17.8,3.1,1.3,0
False,2,male,35+,41.8,3.0,33.0,17.8,3.1,1.3,0
False,150,male,35+,59.6,4.7,9.4,19.3,6.5,0.5,1
False,150,male,35+,59.6,4.7,9.4,19.3,6.5,0.5,0
False,150,male,35+,59.6,4.7,9.4,19.3,6.5,0.5,0
False,150,male,35+,59.6,4.7,9.4,19.3,6.5,0.5,0
False,150,male,35+,59.6,4.7,9.4,19.3,6.5,0.5,0
False,21017,male,25-,60.2,6.2,9.4,16.0,7.8,0.4,0
False,21017,male,25-,60.2,6.2,9.4,16.0,7.8,0.4,0
False,21017,male,25-,60.2,6.2,9.4,16.0,7.8,0.4,0
False,21017,male,25-,60.2,6.2,9.4,16.0,7.8,0.4,0
False,21017,male,25-,60.2,6.2,9.4,16.0,7.8,0.4,0
False,1537,male,35+,90.3,1.6,2.2,3.8,2.1,0.0,1
False,1537,male,35+,90.3,1.6,2.2,3.8,2.1,0.0,0
False,1537,male,35+,90.3,1.6,2.2,3.8,2.1,0.0,0
True,17897,female,35+,62.0,2.6,15.7,17.0,2.2,0.4,0
True,17897,female,35+,62.0,2.6,15.7,17.0,2.2,0.4,0
True,17897,female,35+,62.0,2.6,15.7,17.0,2.2,0.4,0
True,17897,female,35+,62.0,2.6,15.7,17.0,2.2,0.4,0
True,17897,female,35+,62.0,2.6,15.7,17.0,2.2,0.4,0
False,1315,male,25-35,26.7,53.3,6.7,6.7,0.0,6.7,0
False,1315,male,25-35,26.7,53.3,6.7,6.7,0.0,6.7,0
False,1315,male,25-35,26.7,53.3,6.7,6.7,0.0,6.7,0
False,1315,male,25-35,26.7,53.3,6.7,6.7,0.0,6.7,0
False,1315,male,25-35,26.7,53.3,6.7,6.7,0.0,6.7,0
False,541,male,25-35,68.2,4.4,12.0,11.2,3.1,1.0,0
False,541,male,25-35,68.2,4.4,12.0,11.2,3.1,1.0,0
False,541,male,25-35,68.2,4.4,12.0,11.2,3.1,1.0,0
False,541,male,25-35,68.2,4.4,12.0,11.2,3.1,1.0,0
False,541,male,25-35,68.2,4.4,12.0,11.2,3.1,1.0,0
False,3143,male,35+,51.8,5.6,11.5,22.4,7.5,1.2,1
False,3143,male,35+,51.8,5.6,11.5,22.4,7.5,1.2,0
False,3143,male,35+,51.8,5.6,11.5,22.4,7.5,1.2,0
False,3143,male,35+,51.8,5.6,11.5,22.4,7.5,1.2,0
False,38,male,35+,42.5,5.3,32.3,13.9,4.5,1.6,0
False,38,male,35+,42.5,5.3,32.3,13.9,4.5,1.6,0
False,38,male,35+,42.5,5.3,32.3,13.9,4.5,1.6,0
False,38,male,35+,42.5,5.3,32.3,13.9,4.5,1.6,0
False,413,male,35+,96.1,0.1,0.8,2.1,0.8,0.0,1
False,4568,female,25-35,49.5,3.4,22.4,17.9,6.1,0.8,1
False,4568,female,25-35,49.5,3.4,22.4,17.9,6.1,0.8,0
False,4568,female,25-35,49.5,3.4,22.4,17.9,6.1,0.8,0
False,4568,female,25-35,49.5,3.4,22.4,17.9,6.1,0.8,0
False,25842,male,35+,32.2,4.4,8.4,49.4,4.9,0.8,0
False,25842,male,35+,32.2,4.4,8.4,49.4,4.9,0.8,0
False,25842,male,35+,32.2,4.4,8.4,49.4,4.9,0.8,0
False,25842,male,35+,32.2,4.4,8.4,49.4,4.9,0.8,0
False,25842,male,35+,32.2,4.4,8.4,49.4,4.9,0.8,0
False,441,male,25-35,44.7,17.0,14.2,14.0,9.0,1.2,1
False,441,male,25-35,44.7,17.0,14.2,14.0,9.0,1.2,0
False,441,male,25-35,44.7,17.0,14.2,14.0,9.0,1.2,0
False,441,male,25-35,44.7,17.0,14.2,14.0,9.0,1.2,0
False,7586,male,35+,46.2,3.1,19.2,22.3,8.5,0.8,1
False,7586,male,35+,46.2,3.1,19.2,22.3,8.5,0.8,0
False,7586,male,35+,46.2,3.1,19.2,22.3,8.5,0.8,0
False,7586,male,35+,46.2,3.1,19.2,22.3,8.5,0.8,0
False,648,male,35+,43.4,7.3,8.9,34.7,4.9,0.8,0
False,648,male,35+,43.4,7.3,8.9,34.7,4.9,0.8,0
False,648,male,35+,43.4,7.3,8.9,34.7,4.9,0.8,0
False,648,male,35+,43.4,7.3,8.9,34.7,4.9,0.8,0
False,648,male,35+,43.4,7.3,8.9,34.7,4.9,0.8,0
False,409,male,35+,66.9,5.1,9.6,11.5,7.0,0.0,1
False,409,male,35+,66.9,5.1,9.6,11.5,7.0,0.0,0
False,409,male,35+,66.9,5.1,9.6,11.5,7.0,0.0,0
False,409,male,35+,66.9,5.1,9.6,11.5,7.0,0.0,0
False,409,male,35+,66.9,5.1,9.6,11.5,7.0,0.0,0
False,522,male,35+,27.3,3.8,48.7,13.3,5.9,1.0,0
False,522,male,35+,27.3,3.8,48.7,13.3,5.9,1.0,0
False,522,male,35+,27.3,3.8,48.7,13.3,5.9,1.0,0
False,9090,male,35+,44.4,5.6,5.6,16.7,22.2,5.6,0
False,9090,male,35+,44.4,5.6,5.6,16.7,22.2,5.6,0
False,9090,male,35+,44.4,5.6,5.6,16.7,22.2,5.6,0
False,540,male,35+,57.8,4.4,15.7,13.5,8.0,0.6,1
False,540,male,35+,57.8,4.4,15.7,13.5,8.0,0.6,0
False,540,male,35+,57.8,4.4,15.7,13.5,8.0,0.6,0
False,540,male,35+,57.8,4.4,15.7,13.5,8.0,0.6,0
True,1490027,male,35+,33.7,3.5,40.6,10.8,10.1,1.4,0
True,1490027,male,35+,33.7,3.5,40.6,10.8,10.1,1.4,0
True,1490027,male,35+,33.7,3.5,40.6,10.8,10.1,1.4,0
True,1490027,male,35+,33.7,3.5,40.6,10.8,10.1,1.4,0
True,1490027,male,35+,33.7,3.5,40.6,10.8,10.1,1.4,0
False,1269,female,25-,58.5,5.2,10.9,19.5,5.6,0.3,1
False,1269,female,25-,58.5,5.2,10.9,19.5,5.6,0.3,0
False,1269,female,25-,58.5,5.2,10.9,19.5,5.6,0.3,0
False,1269,female,25-,58.5,5.2,10.9,19.5,5.6,0.3,0
False,1269,female,25-,58.5,5.2,10.9,19.5,5.6,0.3,0
False,4160,male,35+,31.7,9.4,17.1,30.8,9.6,1.5,1
False,4160,male,35+,31.7,9.4,17.1,30.8,9.6,1.5,0
False,4160,male,35+,31.7,9.4,17.1,30.8,9.6,1.5,0
False,4160,male,35+,31.7,9.4,17.1,30.8,9.6,1.5,0
False,4160,male,35+,31.7,9.4,17.1,30.8,9.6,1.5,0
False,24,male,35+,30.4,8.0,40.3,13.8,5.6,1.9,1
False,24,male,35+,30.4,8.0,40.3,13.8,5.6,1.9,0
False,24,male,35+,30.4,8.0,40.3,13.8,5.6,1.9,0
False,24,male,35+,30.4,8.0,40.3,13.8,5.6,1.9,0
False,24,male,35+,30.4,8.0,40.3,13.8,5.6,1.9,0
False,2977,female,35+,56.8,4.7,4.2,25.1,8.6,0.5,0
False,2977,female,35+,56.8,4.7,4.2,25.1,8.6,0.5,0
False,2977,female,35+,56.8,4.7,4.2,25.1,8.6,0.5,0
False,2977,female,35+,56.8,4.7,4.2,25.1,8.6,0.5,0
False,219,male,35+,70.0,2.1,12.3,11.9,3.3,0.4,1
False,219,male,35+,70.0,2.1,12.3,11.9,3.3,0.4,0
False,219,male,35+,70.0,2.1,12.3,11.9,3.3,0.4,0
False,219,male,35+,70.0,2.1,12.3,11.9,3.3,0.4,0
False,841,male,35+,32.9,3.8,46.5,10.1,4.4,2.5,0
False,841,male,35+,32.9,3.8,46.5,10.1,4.4,2.5,0
False,841,male,35+,32.9,3.8,46.5,10.1,4.4,2.5,0
False,841,male,35+,32.9,3.8,46.5,10.1,4.4,2.5,0
False,841,male,35+,32.9,3.8,46.5,10.1,4.4,2.5,0
False,1038,male,25-35,55.8,8.3,12.0,17.4,5.0,1.6,0
False,1038,male,25-35,55.8,8.3,12.0,17.4,5.0,1.6,0
False,6614,female,35+,58.7,3.9,7.8,24.1,4.9,0.6,0
False,6614,female,35+,58.7,3.9,7.8,24.1,4.9,0.6,0
False,6614,female,35+,58.7,3.9,7.8,24.1,4.9,0.6,0
False,6614,female,35+,58.7,3.9,7.8,24.1,4.9,0.6,0
False,214,male,35+,69.3,4.2,5.9,15.2,4.5,0.8,1
False,214,male,35+,69.3,4.2,5.9,15.2,4.5,0.8,0
False,214,male,35+,69.3,4.2,5.9,15.2,4.5,0.8,0
False,214,male,35+,69.3,4.2,5.9,15.2,4.5,0.8,0
False,600,male,35+,35.2,3.9,36.4,10.9,9.3,4.3,0
False,600,male,35+,35.2,3.9,36.4,10.9,9.3,4.3,0
False,600,male,35+,35.2,3.9,36.4,10.9,9.3,4.3,0
False,600,male,35+,35.2,3.9,36.4,10.9,9.3,4.3,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,38,male,35+,30.1,8.4,40.8,10.6,5.7,4.5,0
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,1
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,0
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,0
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,0
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,0
False,135,male,25-,40.0,30.0,15.0,15.0,0.0,0.0,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,726,male,35+,47.4,9.9,19.6,16.8,4.4,1.8,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
False,4047,female,35+,57.4,7.9,8.1,21.0,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
True,43381,male,35+,24.0,45.1,5.6,19.8,4.9,0.7,0
False,319,male,25-35,58.1,5.9,11.1,16.8,6.6,1.5,1
False,319,male,25-35,58.1,5.9,11.1,16.8,6.6,1.5,0
False,319,male,25-35,58.1,5.9,11.1,16.8,6.6,1.5,0
False,319,male,25-35,58.1,5.9,11.1,16.8,6.6,1.5,0
False,319,male,25-35,58.1,5.9,11.1,16.8,6.6,1.5,0
False,45,male,35+,24.9,5.1,51.8,8.8,3.5,5.8,1
False,45,male,35+,24.9,5.1,51.8,8.8,3.5,5.8,0
False,45,male,35+,24.9,5.1,51.8,8.8,3.5,5.8,0
False,45,male,35+,24.9,5.1,51.8,8.8,3.5,5.8,0
False,45,male,35+,24.9,5.1,51.8,8.8,3.5,5.8,0
False,70555,female,25-,62.3,4.2,7.3,21.5,4.1,0.6,0
False,70555,female,25-,62.3,4.2,7.3,21.5,4.1,0.6,0
False,70555,female,25-,62.3,4.2,7.3,21.5,4.1,0.6,0
False,70555,female,25-,62.3,4.2,7.3,21.5,4.1,0.6,0
False,70555,female,25-,62.3,4.2,7.3,21.5,4.1,0.6,0
False,563,male,35+,40.4,3.3,19.3,20.1,16.1,0.8,1
False,563,male,35+,40.4,3.3,19.3,20.1,16.1,0.8,0
False,563,male,35+,40.4,3.3,19.3,20.1,16.1,0.8,0
False,563,male,35+,40.4,3.3,19.3,20.1,16.1,0.8,0
False,563,male,35+,40.4,3.3,19.3,20.1,16.1,0.8,0
False,219,male,35+,39.8,6.4,37.1,8.5,5.4,2.8,1
False,219,male,35+,39.8,6.4,37.1,8.5,5.4,2.8,0
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,1
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,0
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,0
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,0
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,0
False,8,male,35+,75.3,1.3,9.8,8.4,4.3,1.1,0
False,7104,male,35+,21.7,9.5,47.3,13.9,5.4,2.1,0
False,7104,male,35+,21.7,9.5,47.3,13.9,5.4,2.1,0
False,7104,male,35+,21.7,9.5,47.3,13.9,5.4,2.1,0
False,7104,male,35+,21.7,9.5,47.3,13.9,5.4,2.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,1189,female,35+,95.7,0.4,2.2,0.8,0.9,0.1,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,1
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,1
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,1
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,1
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,1
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,1
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,1
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0